dataset,packet_index,frame_index,event_index,payload_symbol_index,frame_symbol_index,source_start_sample,corrected_start_sample,gt_bin,clean_csv_margin_db,clean_recomputed_margin_db,waveform_source,gt_provenance
0_0_0_10_14_8,0,0,0,0,8,728281,728283,803,21.177893576348957,20.299509455762625,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,10,18,11847991,11847993,765,20.227749022846396,18.692314909209674,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,11,19,11852087,11852089,1023,23.748108391889517,21.650938789077006,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,12,20,11856183,11856185,597,19.276722729386222,17.24846080744423,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,13,21,11860279,11860281,562,18.877085972652154,17.56023875913121,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,14,22,11864375,11864377,478,20.593182565704694,18.390084406236795,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,15,23,11868471,11868473,267,20.898002623054506,19.54064709462131,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,16,24,11872567,11872569,917,19.126601619725903,17.541423911221912,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,17,25,11876663,11876665,656,21.12933515595667,18.201085020331124,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,18,26,11880759,11880761,889,18.303516246373103,16.01222917087258,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,19,27,11884855,11884857,510,20.087674444921024,18.501188399406495,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,20,28,11888951,11888953,860,15.839777686607732,14.907231244213365,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,21,29,11893047,11893049,553,20.01362051484499,18.244725372170716,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,22,30,11897143,11897145,629,20.1023292638762,18.47509404070044,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,23,31,11901239,11901241,759,18.644059725949827,16.278225851028626,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,24,32,11905335,11905337,874,16.287552897883344,14.29577795377738,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,25,33,11909431,11909433,720,18.31490723486138,16.276220626951105,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,26,34,11913527,11913529,314,19.457160895386913,18.60394422895554,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,27,35,11917623,11917625,602,18.36484147477092,17.268433726262327,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,28,36,11921719,11921721,7,11.981787110529726,10.967098722838916,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,5,4,5,29,37,11925815,11925817,610,17.436405403263034,16.50646599518475,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,0,8,13307394,13307396,803,23.298393963834986,20.194653271974733,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,1,9,13311490,13311492,826,20.0933267049237,18.6747672942083,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,2,10,13315586,13315588,871,17.61353256147884,18.90164670729903,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,3,11,13319682,13319684,718,20.172962860493975,20.369068507990225,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,4,12,13323778,13323780,107,18.40937668951944,16.288722698691178,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,5,13,13327874,13327876,468,21.044932766058867,17.909090907969095,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,6,14,13331970,13331972,89,14.66135371170904,14.512596210401723,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,7,15,13336066,13336068,713,21.157128112932998,19.000705411953092,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,8,16,13340162,13340164,865,16.678038612423407,14.624462171510476,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,9,17,13344258,13344260,492,18.39612891825976,16.352661655039306,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,10,18,13348354,13348356,765,16.46462776086295,15.857384171912937,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,11,19,13352450,13352452,1023,12.09598180262293,11.588014275764962,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,12,20,13356546,13356548,597,17.640348370202897,16.216920313163612,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,13,21,13360642,13360644,562,17.047039059267632,15.43024179213528,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,14,22,13364739,13364741,478,12.66938071459927,12.298305486592751,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,15,23,13368835,13368837,267,16.488107547085985,15.691970482468538,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,16,24,13372931,13372933,917,22.171381448591774,21.521126365330527,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,17,25,13377027,13377029,656,13.997033096425241,13.477361181914734,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,18,26,13381123,13381125,889,22.39695780169324,21.240898163093313,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,19,27,13385219,13385221,510,13.1950254597454,12.474796807878528,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,20,28,13389315,13389317,860,21.351757240454855,19.042132351405062,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,21,29,13393411,13393413,553,13.339843635048592,12.947718948086886,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,22,30,13397507,13397509,629,15.251387048613461,14.202868244425343,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,23,31,13401603,13401605,759,15.939443969239788,15.247074443950483,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,24,32,13405699,13405701,874,19.172801507280756,18.16795851281019,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,25,33,13409795,13409797,720,15.965303350352311,14.73687630916787,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,26,34,13413891,13413893,314,16.737572172594433,15.34182139672234,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,27,35,13417987,13417989,602,16.890405525451506,14.951881600430132,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,28,36,13422083,13422085,7,19.48393156559641,18.433168014300932,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,6,5,6,29,37,13426179,13426181,610,16.14909098306412,14.462683590846275,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,0,8,14807759,14807761,222,16.739650806887482,16.014234006677558,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,1,9,14811855,14811857,711,18.061123134848696,18.17051364737179,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,2,10,14815952,14815954,922,22.954575377491334,20.286856063573133,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,3,11,14820048,14820050,691,15.568992419047094,14.797316025947175,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,4,12,14824144,14824146,107,22.346740744171353,21.7076855057828,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,5,13,14828240,14828242,468,15.03899037445975,13.899549996068327,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,6,14,14832336,14832338,89,24.262670355318686,23.60298570070348,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,7,15,14836432,14836434,713,16.64528713051442,15.807934967154589,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,8,16,14840528,14840530,865,22.594608814887525,21.612448202007446,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,9,17,14844624,14844626,492,15.617382894032259,14.14000528380053,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,10,18,14848720,14848722,765,17.79563285408495,17.11141702840241,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,11,19,14852816,14852818,1023,26.919160532934324,26.000779897435248,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,12,20,14856912,14856914,597,17.41634040446921,16.312994762611307,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,13,21,14861008,14861010,562,15.531101409576793,14.64786062604778,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_32,7,6,7,14,22,14865104,14865106,478,16.55451889035471,15.452672361824076,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
